Date,Energy Generated (GWh)
2/13/2019 12:00:00 AM,2.0437
2/14/2019 12:00:00 AM,1.6961
2/15/2019 12:00:00 AM,1.7010740000000002
2/16/2019 12:00:00 AM,1.303687
2/17/2019 12:00:00 AM,0.719985
2/18/2019 12:00:00 AM,1.316639
2/19/2019 12:00:00 AM,2.4582740000000003
2/20/2019 12:00:00 AM,2.384948
2/21/2019 12:00:00 AM,2.6394439999999997
2/22/2019 12:00:00 AM,2.280795
2/23/2019 12:00:00 AM,1.8154540000000001
2/24/2019 12:00:00 AM,1.532834
2/25/2019 12:00:00 AM,1.926981
2/26/2019 12:00:00 AM,2.1589720000000003
2/27/2019 12:00:00 AM,2.7153419999999997
2/28/2019 12:00:00 AM,2.582243
3/1/2019 12:00:00 AM,2.578737
3/2/2019 12:00:00 AM,2.329024
3/3/2019 12:00:00 AM,2.085441
3/4/2019 12:00:00 AM,2.4003
3/5/2019 12:00:00 AM,2.640038
3/6/2019 12:00:00 AM,2.640166
3/7/2019 12:00:00 AM,2.650339
3/8/2019 12:00:00 AM,2.632764
3/9/2019 12:00:00 AM,2.277981
3/10/2019 12:00:00 AM,1.221985
3/11/2019 12:00:00 AM,1.946473
3/12/2019 12:00:00 AM,2.310074
3/13/2019 12:00:00 AM,2.280204
3/14/2019 12:00:00 AM,2.26569
3/15/2019 12:00:00 AM,2.258622
3/16/2019 12:00:00 AM,1.7080009999999999
3/17/2019 12:00:00 AM,1.542549
3/18/2019 12:00:00 AM,2.3992080000000002
3/19/2019 12:00:00 AM,2.175489
3/20/2019 12:00:00 AM,2.127897
3/21/2019 12:00:00 AM,2.155795
3/22/2019 12:00:00 AM,2.16387
3/23/2019 12:00:00 AM,1.990896
3/24/2019 12:00:00 AM,2.109691
3/25/2019 12:00:00 AM,2.400258
3/26/2019 12:00:00 AM,2.400281
3/27/2019 12:00:00 AM,2.400288
3/28/2019 12:00:00 AM,2.399982
3/29/2019 12:00:00 AM,2.399941
3/30/2019 12:00:00 AM,1.764591
3/31/2019 12:00:00 AM,1.159511
4/1/2019 12:00:00 AM,1.753918
4/2/2019 12:00:00 AM,1.8220740000000002
4/3/2019 12:00:00 AM,1.813826
4/4/2019 12:00:00 AM,1.7925259999999998
4/5/2019 12:00:00 AM,1.8266209999999998
4/6/2019 12:00:00 AM,2.1099330000000003
4/7/2019 12:00:00 AM,0.652469
4/8/2019 12:00:00 AM,1.517927
4/9/2019 12:00:00 AM,2.0118099999999997
4/10/2019 12:00:00 AM,2.399746
4/11/2019 12:00:00 AM,2.400261
4/12/2019 12:00:00 AM,2.40006
4/13/2019 12:00:00 AM,2.399866
4/14/2019 12:00:00 AM,1.522183
4/15/2019 12:00:00 AM,2.711872
4/16/2019 12:00:00 AM,3.016025
4/17/2019 12:00:00 AM,3.218332
4/18/2019 12:00:00 AM,3.076906
4/19/2019 12:00:00 AM,2.4630650000000003
4/20/2019 12:00:00 AM,2.461143
4/21/2019 12:00:00 AM,2.057717
4/22/2019 12:00:00 AM,2.6358349999999997
4/23/2019 12:00:00 AM,2.849335
4/24/2019 12:00:00 AM,2.731505
4/25/2019 12:00:00 AM,2.72395
4/26/2019 12:00:00 AM,2.6888509999999997
4/27/2019 12:00:00 AM,2.233906
4/28/2019 12:00:00 AM,1.51821
4/29/2019 12:00:00 AM,2.7684830000000002
4/30/2019 12:00:00 AM,2.394409
5/1/2019 12:00:00 AM,1.026235
5/2/2019 12:00:00 AM,0.982916
5/3/2019 12:00:00 AM,1.011439
5/4/2019 12:00:00 AM,1.197608
5/5/2019 12:00:00 AM,0.8413139999999999
5/6/2019 12:00:00 AM,1.445933
5/7/2019 12:00:00 AM,1.325542
5/8/2019 12:00:00 AM,1.183961
5/9/2019 12:00:00 AM,1.14114
5/10/2019 12:00:00 AM,1.424129
5/11/2019 12:00:00 AM,0.9508909999999999
5/12/2019 12:00:00 AM,0.49236899999999995
5/13/2019 12:00:00 AM,1.100114
5/14/2019 12:00:00 AM,1.292638
5/15/2019 12:00:00 AM,1.391692
5/16/2019 12:00:00 AM,1.201151
5/17/2019 12:00:00 AM,0.7956409999999999
5/18/2019 12:00:00 AM,0.7780819999999999
5/19/2019 12:00:00 AM,0.551978
5/20/2019 12:00:00 AM,0.969233
5/21/2019 12:00:00 AM,1.429958
5/22/2019 12:00:00 AM,1.598479
5/23/2019 12:00:00 AM,1.5527360000000001
5/24/2019 12:00:00 AM,0.659067
5/25/2019 12:00:00 AM,1.344385
5/26/2019 12:00:00 AM,0.7798
5/27/2019 12:00:00 AM,0.63675
5/28/2019 12:00:00 AM,0.6568189999999999
5/29/2019 12:00:00 AM,0.63986
5/30/2019 12:00:00 AM,0.629784
5/31/2019 12:00:00 AM,1.925318
6/1/2019 12:00:00 AM,0.53384
6/2/2019 12:00:00 AM,0.731899
6/3/2019 12:00:00 AM,0.842461
6/4/2019 12:00:00 AM,1.438566
6/5/2019 12:00:00 AM,1.469595
6/6/2019 12:00:00 AM,1.503667
6/7/2019 12:00:00 AM,1.5079120000000001
6/8/2019 12:00:00 AM,1.075749
6/9/2019 12:00:00 AM,0.5405409999999999
6/10/2019 12:00:00 AM,1.797014
6/11/2019 12:00:00 AM,1.979139
6/12/2019 12:00:00 AM,1.7396099999999999
6/13/2019 12:00:00 AM,0.965514
6/14/2019 12:00:00 AM,1.674709
6/15/2019 12:00:00 AM,1.399996
6/16/2019 12:00:00 AM,1.33515
6/17/2019 12:00:00 AM,1.488635
6/18/2019 12:00:00 AM,1.3718709999999998
6/19/2019 12:00:00 AM,1.1159270000000001
6/20/2019 12:00:00 AM,0.733691
6/21/2019 12:00:00 AM,0.550215
6/22/2019 12:00:00 AM,1.349481
6/23/2019 12:00:00 AM,0.735626
6/24/2019 12:00:00 AM,1.6883849999999998
6/25/2019 12:00:00 AM,1.4966959999999998
6/26/2019 12:00:00 AM,1.629401
6/27/2019 12:00:00 AM,1.63029
6/28/2019 12:00:00 AM,1.218723
6/29/2019 12:00:00 AM,1.1478059999999999
6/30/2019 12:00:00 AM,0.64783
7/1/2019 12:00:00 AM,1.482319
7/2/2019 12:00:00 AM,1.491007
7/3/2019 12:00:00 AM,1.562653
7/4/2019 12:00:00 AM,1.5715700000000001
7/5/2019 12:00:00 AM,1.524417
7/6/2019 12:00:00 AM,1.385047
7/7/2019 12:00:00 AM,0.600055
7/8/2019 12:00:00 AM,1.3822940000000001
7/9/2019 12:00:00 AM,2.221352
7/10/2019 12:00:00 AM,2.046245
7/11/2019 12:00:00 AM,1.5763690000000001
7/12/2019 12:00:00 AM,1.734232
7/13/2019 12:00:00 AM,1.2221819999999999
7/14/2019 12:00:00 AM,1.245745
7/15/2019 12:00:00 AM,1.866816
7/16/2019 12:00:00 AM,1.827537
7/17/2019 12:00:00 AM,1.797611
7/18/2019 12:00:00 AM,1.8324040000000001
7/19/2019 12:00:00 AM,1.809934
7/20/2019 12:00:00 AM,1.9001119999999998
7/21/2019 12:00:00 AM,1.458831
7/22/2019 12:00:00 AM,1.8584919999999998
7/23/2019 12:00:00 AM,1.801649
7/24/2019 12:00:00 AM,1.8348209999999998
7/25/2019 12:00:00 AM,1.633349
7/26/2019 12:00:00 AM,1.666379
7/27/2019 12:00:00 AM,1.543383
7/28/2019 12:00:00 AM,1.034178
7/29/2019 12:00:00 AM,1.627873
7/30/2019 12:00:00 AM,1.768101
7/31/2019 12:00:00 AM,1.7189240000000001
8/1/2019 12:00:00 AM,1.2918459999999998
8/2/2019 12:00:00 AM,1.283884
8/3/2019 12:00:00 AM,1.435159
8/4/2019 12:00:00 AM,1.308426
8/5/2019 12:00:00 AM,1.7892290000000002
8/6/2019 12:00:00 AM,1.593473
8/7/2019 12:00:00 AM,1.720637
8/8/2019 12:00:00 AM,1.545115
8/9/2019 12:00:00 AM,1.567863
8/10/2019 12:00:00 AM,1.107078
8/11/2019 12:00:00 AM,0.758804
8/12/2019 12:00:00 AM,1.393593
8/13/2019 12:00:00 AM,1.4462540000000002
8/14/2019 12:00:00 AM,1.379657
8/15/2019 12:00:00 AM,1.3517860000000002
8/16/2019 12:00:00 AM,1.347033
8/17/2019 12:00:00 AM,1.376167
8/18/2019 12:00:00 AM,1.0717510000000001
8/19/2019 12:00:00 AM,1.364853
8/20/2019 12:00:00 AM,1.368411
8/21/2019 12:00:00 AM,1.3447719999999999
8/22/2019 12:00:00 AM,1.367245
8/23/2019 12:00:00 AM,1.362658
8/24/2019 12:00:00 AM,1.32751
8/25/2019 12:00:00 AM,1.003962
8/26/2019 12:00:00 AM,1.364751
8/27/2019 12:00:00 AM,1.450593
8/28/2019 12:00:00 AM,1.7990680000000001
8/29/2019 12:00:00 AM,1.462305
8/30/2019 12:00:00 AM,1.39547
8/31/2019 12:00:00 AM,1.3861809999999999
9/1/2019 12:00:00 AM,0.772138
9/2/2019 12:00:00 AM,1.205084
9/3/2019 12:00:00 AM,1.296247
9/4/2019 12:00:00 AM,1.373412
9/5/2019 12:00:00 AM,1.56625
9/6/2019 12:00:00 AM,0.719295
9/7/2019 12:00:00 AM,0.488813
9/8/2019 12:00:00 AM,0.480239
9/9/2019 12:00:00 AM,1.230098
9/10/2019 12:00:00 AM,1.6902810000000001
9/11/2019 12:00:00 AM,1.8833799999999998
9/12/2019 12:00:00 AM,1.933416
9/13/2019 12:00:00 AM,1.872051
9/14/2019 12:00:00 AM,1.572508
9/15/2019 12:00:00 AM,0.370898
9/16/2019 12:00:00 AM,1.615825
9/17/2019 12:00:00 AM,1.669014
9/18/2019 12:00:00 AM,1.478516
9/19/2019 12:00:00 AM,1.569136
9/20/2019 12:00:00 AM,1.3533950000000001
9/21/2019 12:00:00 AM,1.34063
9/22/2019 12:00:00 AM,0.5038239999999999
9/23/2019 12:00:00 AM,1.336924
9/24/2019 12:00:00 AM,1.295688
9/25/2019 12:00:00 AM,1.256989
9/26/2019 12:00:00 AM,1.215753
9/27/2019 12:00:00 AM,1.416139
9/28/2019 12:00:00 AM,1.481795
9/29/2019 12:00:00 AM,0.641948
9/30/2019 12:00:00 AM,1.454819
10/1/2019 12:00:00 AM,1.441998
10/2/2019 12:00:00 AM,1.705423
10/3/2019 12:00:00 AM,1.1850120000000002
10/4/2019 12:00:00 AM,1.2351530000000002
10/5/2019 12:00:00 AM,0.803968
10/6/2019 12:00:00 AM,0.5052449999999999
10/7/2019 12:00:00 AM,1.186187
10/8/2019 12:00:00 AM,1.412356
10/9/2019 12:00:00 AM,1.175122
10/10/2019 12:00:00 AM,1.5742530000000001
10/11/2019 12:00:00 AM,1.100913
10/12/2019 12:00:00 AM,1.0800319999999999
10/13/2019 12:00:00 AM,0.43718999999999997
10/14/2019 12:00:00 AM,1.335094
10/15/2019 12:00:00 AM,0.8378479999999999
10/16/2019 12:00:00 AM,0.8555780000000001
10/17/2019 12:00:00 AM,1.2344389999999998
10/18/2019 12:00:00 AM,1.378443
10/19/2019 12:00:00 AM,0.7238319999999999
10/20/2019 12:00:00 AM,0.24098899999999998
10/21/2019 12:00:00 AM,0.8678469999999999
10/22/2019 12:00:00 AM,1.947907
10/23/2019 12:00:00 AM,0.34080900000000003
10/24/2019 12:00:00 AM,0.228519
10/25/2019 12:00:00 AM,0.24152300000000002
10/26/2019 12:00:00 AM,0.240817
10/27/2019 12:00:00 AM,0.240601
10/28/2019 12:00:00 AM,0.309033
10/29/2019 12:00:00 AM,0.31347600000000003
10/30/2019 12:00:00 AM,0.45317700000000005
10/31/2019 12:00:00 AM,0.359714
11/1/2019 12:00:00 AM,0.5584859999999999
11/2/2019 12:00:00 AM,0.385535
11/3/2019 12:00:00 AM,0.36139
11/4/2019 12:00:00 AM,0.6006319999999999
11/5/2019 12:00:00 AM,0.376894
11/6/2019 12:00:00 AM,0.35893400000000003
11/7/2019 12:00:00 AM,0.345828
11/8/2019 12:00:00 AM,0.38859899999999997
11/9/2019 12:00:00 AM,0.390281
11/10/2019 12:00:00 AM,0.280038
11/11/2019 12:00:00 AM,0.923841
11/12/2019 12:00:00 AM,0.409344
11/13/2019 12:00:00 AM,1.079791
11/14/2019 12:00:00 AM,1.091277
11/15/2019 12:00:00 AM,0.08139400000000001
11/16/2019 12:00:00 AM,0.0
11/17/2019 12:00:00 AM,0.414443
11/18/2019 12:00:00 AM,1.027694
11/19/2019 12:00:00 AM,1.519087
11/20/2019 12:00:00 AM,1.582235
11/21/2019 12:00:00 AM,1.5733549999999998
11/22/2019 12:00:00 AM,1.517227
11/23/2019 12:00:00 AM,0.6493260000000001
11/24/2019 12:00:00 AM,0.22517199999999998
11/25/2019 12:00:00 AM,1.432396
11/26/2019 12:00:00 AM,1.069445
11/27/2019 12:00:00 AM,1.09562
11/28/2019 12:00:00 AM,1.121513
11/29/2019 12:00:00 AM,1.12429
11/30/2019 12:00:00 AM,1.142176
12/1/2019 12:00:00 AM,0.0636
12/2/2019 12:00:00 AM,1.310548
12/3/2019 12:00:00 AM,1.385888
12/4/2019 12:00:00 AM,1.462301
12/5/2019 12:00:00 AM,1.519409
12/6/2019 12:00:00 AM,1.8378740000000002
12/7/2019 12:00:00 AM,0.382853
12/8/2019 12:00:00 AM,0.11900000000000001
12/9/2019 12:00:00 AM,1.377858
12/10/2019 12:00:00 AM,1.7593849999999998
12/11/2019 12:00:00 AM,1.681776
12/12/2019 12:00:00 AM,1.662539
12/13/2019 12:00:00 AM,1.8097419999999997
12/14/2019 12:00:00 AM,1.6932759999999998
12/15/2019 12:00:00 AM,0.7216359999999999
12/16/2019 12:00:00 AM,1.639732
12/17/2019 12:00:00 AM,1.7118
12/18/2019 12:00:00 AM,1.676766
12/19/2019 12:00:00 AM,1.6828919999999998
12/20/2019 12:00:00 AM,1.9028169999999998
12/21/2019 12:00:00 AM,0.43541499999999994
12/22/2019 12:00:00 AM,1.175373
12/23/2019 12:00:00 AM,1.931715
12/24/2019 12:00:00 AM,1.627414
12/25/2019 12:00:00 AM,1.332201
12/26/2019 12:00:00 AM,1.950307
12/27/2019 12:00:00 AM,1.163433
12/28/2019 12:00:00 AM,1.362688
12/29/2019 12:00:00 AM,1.058915
12/30/2019 12:00:00 AM,1.256731
12/31/2019 12:00:00 AM,0.505311
1/1/2020 12:00:00 AM,1.4599090000000001
1/2/2020 12:00:00 AM,1.460001
1/3/2020 12:00:00 AM,1.192058
1/4/2020 12:00:00 AM,1.2511450000000002
1/5/2020 12:00:00 AM,0.804196
1/6/2020 12:00:00 AM,1.5245389999999999
1/7/2020 12:00:00 AM,1.588251
1/8/2020 12:00:00 AM,1.835127
1/9/2020 12:00:00 AM,1.796057
1/10/2020 12:00:00 AM,1.5024629999999999
1/11/2020 12:00:00 AM,1.7763
1/12/2020 12:00:00 AM,1.8444779999999998
1/13/2020 12:00:00 AM,2.1587110000000003
1/14/2020 12:00:00 AM,1.8496860000000002
1/15/2020 12:00:00 AM,2.0273779999999997
1/16/2020 12:00:00 AM,1.962953
1/17/2020 12:00:00 AM,2.1708119999999997
1/18/2020 12:00:00 AM,1.9077389999999999
1/19/2020 12:00:00 AM,1.4017700000000002
1/20/2020 12:00:00 AM,2.239645
1/21/2020 12:00:00 AM,1.6569490000000002
1/22/2020 12:00:00 AM,1.606722
1/23/2020 12:00:00 AM,1.48522
1/24/2020 12:00:00 AM,1.710754
1/25/2020 12:00:00 AM,1.594
1/26/2020 12:00:00 AM,1.1275709999999999
1/27/2020 12:00:00 AM,2.1244549999999998
1/28/2020 12:00:00 AM,1.525625
1/29/2020 12:00:00 AM,1.482248
1/30/2020 12:00:00 AM,1.333112
1/31/2020 12:00:00 AM,1.506716
2/1/2020 12:00:00 AM,1.479814
2/2/2020 12:00:00 AM,0.504784
2/3/2020 12:00:00 AM,1.8391220000000001
2/4/2020 12:00:00 AM,2.030205
2/5/2020 12:00:00 AM,1.9652580000000002
2/6/2020 12:00:00 AM,2.330013
2/7/2020 12:00:00 AM,1.9204709999999998
2/8/2020 12:00:00 AM,1.9502400000000002
2/9/2020 12:00:00 AM,1.661159
2/10/2020 12:00:00 AM,2.162875
2/11/2020 12:00:00 AM,2.685655
2/12/2020 12:00:00 AM,2.6862150000000002
2/13/2020 12:00:00 AM,2.6859919999999997
2/14/2020 12:00:00 AM,2.7951509999999997
2/15/2020 12:00:00 AM,2.9941009999999997
2/16/2020 12:00:00 AM,2.903907
2/17/2020 12:00:00 AM,2.203646
2/18/2020 12:00:00 AM,1.8387380000000002
2/19/2020 12:00:00 AM,2.473593
2/20/2020 12:00:00 AM,2.5213520000000003
2/21/2020 12:00:00 AM,2.718307
2/22/2020 12:00:00 AM,2.638496
2/23/2020 12:00:00 AM,2.1803049999999997
2/24/2020 12:00:00 AM,2.632733
2/25/2020 12:00:00 AM,2.328418
2/26/2020 12:00:00 AM,2.8619939999999997
2/27/2020 12:00:00 AM,2.3759770000000002
2/28/2020 12:00:00 AM,2.879865
2/29/2020 12:00:00 AM,2.879292
3/1/2020 12:00:00 AM,2.878014
3/2/2020 12:00:00 AM,2.997821
3/3/2020 12:00:00 AM,2.989303
3/4/2020 12:00:00 AM,2.401134
3/5/2020 12:00:00 AM,2.3986669999999997
3/6/2020 12:00:00 AM,2.328473
3/7/2020 12:00:00 AM,1.077035
3/8/2020 12:00:00 AM,0.885808
3/9/2020 12:00:00 AM,1.79919
3/10/2020 12:00:00 AM,1.7681360000000002
3/11/2020 12:00:00 AM,1.858761
3/12/2020 12:00:00 AM,2.346229
3/13/2020 12:00:00 AM,2.18783
3/14/2020 12:00:00 AM,1.7412849999999997
3/15/2020 12:00:00 AM,1.0569520000000001
3/16/2020 12:00:00 AM,2.164776
3/17/2020 12:00:00 AM,2.70477
3/18/2020 12:00:00 AM,2.316607
3/19/2020 12:00:00 AM,2.180976
3/20/2020 12:00:00 AM,1.56869
3/21/2020 12:00:00 AM,0.877458
3/22/2020 12:00:00 AM,0.348059
3/23/2020 12:00:00 AM,0.726344
3/24/2020 12:00:00 AM,0.580539
3/25/2020 12:00:00 AM,1.12358
3/26/2020 12:00:00 AM,1.358095
3/27/2020 12:00:00 AM,1.407956
3/28/2020 12:00:00 AM,1.4252040000000001
3/29/2020 12:00:00 AM,0.764662
3/30/2020 12:00:00 AM,1.483568
3/31/2020 12:00:00 AM,1.3685559999999999
4/1/2020 12:00:00 AM,1.375781
4/2/2020 12:00:00 AM,1.45181
4/3/2020 12:00:00 AM,1.342375
4/4/2020 12:00:00 AM,1.137405
4/5/2020 12:00:00 AM,0.8277620000000001
4/6/2020 12:00:00 AM,1.21977
4/7/2020 12:00:00 AM,1.204459
4/8/2020 12:00:00 AM,1.310745
4/9/2020 12:00:00 AM,0.888497
4/10/2020 12:00:00 AM,0.480976
4/11/2020 12:00:00 AM,0.722252
4/12/2020 12:00:00 AM,0.6291939999999999
4/13/2020 12:00:00 AM,1.5920370000000001
4/14/2020 12:00:00 AM,1.041634
4/15/2020 12:00:00 AM,1.067995
4/16/2020 12:00:00 AM,1.057234
4/17/2020 12:00:00 AM,1.107215
4/18/2020 12:00:00 AM,1.076917
4/19/2020 12:00:00 AM,0.612989
4/20/2020 12:00:00 AM,1.1857309999999999
4/21/2020 12:00:00 AM,0.48180100000000003
4/22/2020 12:00:00 AM,1.2533040000000002
4/23/2020 12:00:00 AM,1.325483
4/24/2020 12:00:00 AM,1.317027
4/25/2020 12:00:00 AM,1.011127
4/26/2020 12:00:00 AM,0.630793
4/27/2020 12:00:00 AM,1.2275969999999998
4/28/2020 12:00:00 AM,1.251699
4/29/2020 12:00:00 AM,1.250757
4/30/2020 12:00:00 AM,1.034243
5/1/2020 12:00:00 AM,0.495317
5/2/2020 12:00:00 AM,1.048534
5/3/2020 12:00:00 AM,0.5965630000000001
5/4/2020 12:00:00 AM,1.1783860000000002
5/5/2020 12:00:00 AM,1.225015
5/6/2020 12:00:00 AM,1.254905
5/7/2020 12:00:00 AM,1.233372
5/8/2020 12:00:00 AM,1.251195
5/9/2020 12:00:00 AM,1.048848
5/10/2020 12:00:00 AM,0.661155
5/11/2020 12:00:00 AM,1.203716
5/12/2020 12:00:00 AM,1.193096
5/13/2020 12:00:00 AM,1.415136
5/14/2020 12:00:00 AM,1.180844
5/15/2020 12:00:00 AM,1.191857
5/16/2020 12:00:00 AM,1.083585
5/17/2020 12:00:00 AM,0.865927
5/18/2020 12:00:00 AM,1.155629
5/19/2020 12:00:00 AM,1.100012
5/20/2020 12:00:00 AM,1.109197
5/21/2020 12:00:00 AM,1.0369270000000002
5/22/2020 12:00:00 AM,1.036217
5/23/2020 12:00:00 AM,1.03538
5/24/2020 12:00:00 AM,0.675323
5/25/2020 12:00:00 AM,0.895785
5/26/2020 12:00:00 AM,0.8554309999999999
5/27/2020 12:00:00 AM,0.852044
5/28/2020 12:00:00 AM,0.8411360000000001
5/29/2020 12:00:00 AM,0.846873
5/30/2020 12:00:00 AM,0.847935
5/31/2020 12:00:00 AM,0.601266
6/1/2020 12:00:00 AM,0.830664
6/2/2020 12:00:00 AM,0.928939
6/3/2020 12:00:00 AM,0.9317559999999999
6/4/2020 12:00:00 AM,1.01882
6/5/2020 12:00:00 AM,0.895524
6/6/2020 12:00:00 AM,0.779737
6/7/2020 12:00:00 AM,0.672694
6/8/2020 12:00:00 AM,1.1599780000000002
6/9/2020 12:00:00 AM,1.174132
6/10/2020 12:00:00 AM,1.125289
6/11/2020 12:00:00 AM,0.66474
6/12/2020 12:00:00 AM,1.018116
6/13/2020 12:00:00 AM,1.082365
6/14/2020 12:00:00 AM,0.627134
6/15/2020 12:00:00 AM,0.9261959999999999
6/16/2020 12:00:00 AM,0.928185
6/17/2020 12:00:00 AM,0.841557
6/18/2020 12:00:00 AM,0.602759
6/19/2020 12:00:00 AM,0.8414290000000001
6/20/2020 12:00:00 AM,0.841735
6/21/2020 12:00:00 AM,1.071345
6/22/2020 12:00:00 AM,1.349648
6/23/2020 12:00:00 AM,0.919032
6/24/2020 12:00:00 AM,1.027339
6/25/2020 12:00:00 AM,1.924864
6/26/2020 12:00:00 AM,1.908379
6/27/2020 12:00:00 AM,1.108492
6/28/2020 12:00:00 AM,0.874811
6/29/2020 12:00:00 AM,0.9695370000000001
6/30/2020 12:00:00 AM,1.097529
7/1/2020 12:00:00 AM,1.276614
7/2/2020 12:00:00 AM,1.288772
7/3/2020 12:00:00 AM,1.2803579999999999
7/4/2020 12:00:00 AM,1.229522
7/5/2020 12:00:00 AM,0.72305
7/6/2020 12:00:00 AM,1.105708
7/7/2020 12:00:00 AM,1.107607
7/8/2020 12:00:00 AM,1.087932
7/9/2020 12:00:00 AM,1.095004
7/10/2020 12:00:00 AM,1.114846
7/11/2020 12:00:00 AM,1.1107850000000001
7/12/2020 12:00:00 AM,0.782205
7/13/2020 12:00:00 AM,1.076386
7/14/2020 12:00:00 AM,1.178507
7/15/2020 12:00:00 AM,1.1785780000000001
7/16/2020 12:00:00 AM,1.1845709999999998
7/17/2020 12:00:00 AM,1.1721549999999998
7/18/2020 12:00:00 AM,0.369935
7/19/2020 12:00:00 AM,0.0
7/20/2020 12:00:00 AM,0.695685
7/21/2020 12:00:00 AM,0.932841
7/22/2020 12:00:00 AM,0.827749
7/23/2020 12:00:00 AM,0.8321940000000001
7/24/2020 12:00:00 AM,0.8715120000000001
7/25/2020 12:00:00 AM,0.877965
7/26/2020 12:00:00 AM,0.722305
7/27/2020 12:00:00 AM,0.8701120000000001
7/28/2020 12:00:00 AM,0.963174
7/29/2020 12:00:00 AM,0.850083
7/30/2020 12:00:00 AM,0.8620979999999999
7/31/2020 12:00:00 AM,0.8561489999999999
8/1/2020 12:00:00 AM,0.776816
8/2/2020 12:00:00 AM,0.7115239999999999
8/3/2020 12:00:00 AM,0.8692209999999999
8/4/2020 12:00:00 AM,0.865157
8/5/2020 12:00:00 AM,0.867092
8/6/2020 12:00:00 AM,0.861079
8/7/2020 12:00:00 AM,0.842507
8/8/2020 12:00:00 AM,0.792351
8/9/2020 12:00:00 AM,0.737178
8/10/2020 12:00:00 AM,0.8506450000000001
8/11/2020 12:00:00 AM,0.767051
8/12/2020 12:00:00 AM,1.3693549999999999
8/13/2020 12:00:00 AM,1.00337
8/14/2020 12:00:00 AM,0.9843770000000001
8/15/2020 12:00:00 AM,0.86145
8/16/2020 12:00:00 AM,0.597801
8/17/2020 12:00:00 AM,0.8538459999999999
8/18/2020 12:00:00 AM,1.076071
8/19/2020 12:00:00 AM,1.144274
8/20/2020 12:00:00 AM,1.164572
8/21/2020 12:00:00 AM,1.248391
8/22/2020 12:00:00 AM,1.193814
8/23/2020 12:00:00 AM,0.681453
8/24/2020 12:00:00 AM,1.00327
8/25/2020 12:00:00 AM,0.997044
8/26/2020 12:00:00 AM,0.9632209999999999
8/27/2020 12:00:00 AM,0.9673950000000001
8/28/2020 12:00:00 AM,0.9095530000000001
8/29/2020 12:00:00 AM,0.8996620000000001
8/30/2020 12:00:00 AM,0.852772
8/31/2020 12:00:00 AM,1.019614
9/1/2020 12:00:00 AM,1.023188
9/2/2020 12:00:00 AM,1.040715
9/3/2020 12:00:00 AM,0.960517
9/4/2020 12:00:00 AM,1.001896
9/5/2020 12:00:00 AM,0.8779040000000001
9/6/2020 12:00:00 AM,0.88555
9/7/2020 12:00:00 AM,0.880828
9/8/2020 12:00:00 AM,0.79689
9/9/2020 12:00:00 AM,0.980157
9/10/2020 12:00:00 AM,1.667668
9/11/2020 12:00:00 AM,1.625076
9/12/2020 12:00:00 AM,1.009838
9/13/2020 12:00:00 AM,1.103473
9/14/2020 12:00:00 AM,1.798927
9/15/2020 12:00:00 AM,1.773887
9/16/2020 12:00:00 AM,1.4127319999999999
9/17/2020 12:00:00 AM,1.392499
9/18/2020 12:00:00 AM,1.3338649999999999
9/19/2020 12:00:00 AM,1.303848
9/20/2020 12:00:00 AM,0.9074190000000001
9/21/2020 12:00:00 AM,1.595232
9/22/2020 12:00:00 AM,1.845476
9/23/2020 12:00:00 AM,1.800196
9/24/2020 12:00:00 AM,2.102855
9/25/2020 12:00:00 AM,2.810985
9/26/2020 12:00:00 AM,2.72348
9/27/2020 12:00:00 AM,0.996402
9/28/2020 12:00:00 AM,2.459301
9/29/2020 12:00:00 AM,2.351175
9/30/2020 12:00:00 AM,1.827495
10/1/2020 12:00:00 AM,2.390307
10/2/2020 12:00:00 AM,2.342635
10/3/2020 12:00:00 AM,1.022443
10/4/2020 12:00:00 AM,0.801963
10/5/2020 12:00:00 AM,1.1438709999999999
10/6/2020 12:00:00 AM,0.863598
10/7/2020 12:00:00 AM,0.7791520000000001
10/8/2020 12:00:00 AM,0.7718470000000001
10/9/2020 12:00:00 AM,0.744925
10/10/2020 12:00:00 AM,0.5941310000000001
10/11/2020 12:00:00 AM,0.5949479999999999
10/12/2020 12:00:00 AM,0.599742
10/13/2020 12:00:00 AM,0.595421
10/14/2020 12:00:00 AM,0.657991
10/15/2020 12:00:00 AM,0.592018
10/16/2020 12:00:00 AM,0.587778
10/17/2020 12:00:00 AM,0.753516
10/18/2020 12:00:00 AM,0.473857
10/19/2020 12:00:00 AM,0.497726
10/20/2020 12:00:00 AM,0.574972
10/21/2020 12:00:00 AM,0.574101
10/22/2020 12:00:00 AM,0.511258
10/23/2020 12:00:00 AM,0.646474
10/24/2020 12:00:00 AM,0.5189159999999999
10/25/2020 12:00:00 AM,0.5573
10/26/2020 12:00:00 AM,0.5155430000000001
10/27/2020 12:00:00 AM,0.5152439999999999
10/28/2020 12:00:00 AM,0.5148199999999999
10/29/2020 12:00:00 AM,0.384875
10/30/2020 12:00:00 AM,0.49355
10/31/2020 12:00:00 AM,0.384183
11/1/2020 12:00:00 AM,0.519706
11/2/2020 12:00:00 AM,0.527496
11/3/2020 12:00:00 AM,0.569943
11/4/2020 12:00:00 AM,0.673273
11/5/2020 12:00:00 AM,0.660688
11/6/2020 12:00:00 AM,0.83319
