date,date,year,month,Grande_mean,Paraiba_do_sul_mean,Parana_mean,Paranaiba_mean,Paranapanema_mean,SaoFrancisco_mean,Tiete_mean,Tocantins_mean
2000-06-01,2000-06-01,2000,6,1.81625,3.768333333333333,47.11,2.1766666666666663,55.267999999999994,39.3725,23.229999999999997,36.698
2000-07-01,2000-07-01,2000,7,31.485000000000007,49.79,46.97,12.407777777777776,59.172000000000004,28.8125,45.65,51.129999999999995
2000-08-01,2000-08-01,2000,8,42.00625,59.48833333333334,78.78,25.68333333333333,103.47999999999999,27.167500000000004,68.71000000000001,17.266
2000-09-01,2000-09-01,2000,9,129.36625,98.14166666666667,154.575,108.5988888888889,174.104,46.192499999999995,121.745,81.612
2000-10-01,2000-10-01,2000,10,49.765,63.041666666666664,74.905,55.583333333333336,98.18199999999999,17.642500000000002,44.760000000000005,67.47999999999999
2000-11-01,2000-11-01,2000,11,195.0225,187.79166666666666,146.815,222.06888888888886,154.022,143.7225,182.495,193.914
2000-12-01,2000-12-01,2000,12,236.175,240.98000000000002,193.825,238.90555555555557,182.122,170.8625,192.33,270.58000000000004
2001-01-01,2001-01-01,2001,1,155.42875,140.475,160.35000000000002,161.28666666666666,146.836,61.222500000000004,160.54500000000002,236.07999999999998
2001-02-01,2001-02-01,2001,2,119.40875000000001,161.975,196.31,126.88222222222223,243.58200000000002,42.0925,168.495,230.798
2001-03-01,2001-03-01,2001,3,151.785,148.7566666666667,158.28,221.42777777777778,128.7,115.52,158.365,311.596
2001-04-01,2001-04-01,2001,4,37.025,38.53666666666666,82.45,62.83111111111111,65.428,22.587500000000002,60.21,190.638
2001-05-01,2001-05-01,2001,5,74.7275,66.11333333333333,111.845,65.2622222222222,145.656,23.759999999999998,96.44999999999999,97.052
2001-06-01,2001-06-01,2001,6,9.292499999999999,8.693333333333333,49.415,7.438888888888889,100.232,52.150000000000006,39.39,50.476000000000006
2001-07-01,2001-07-01,2001,7,7.9312499999999995,29.429999999999996,32.81,4.676666666666667,64.162,38.9225,42.65,25.436
2001-08-01,2001-08-01,2001,8,35.40875,67.93666666666668,53.345,22.966666666666665,72.096,33.985,41.945,6.752
2001-09-01,2001-09-01,2001,9,68.64750000000001,55.663333333333334,88.065,62.83111111111111,77.45000000000002,22.235,66.025,59.536
2001-10-01,2001-10-01,2001,10,129.9775,118.26833333333336,90.205,115.29111111111109,134.768,81.695,124.75,142.06799999999998
2001-11-01,2001-11-01,2001,11,210.14,155.12,174.45499999999998,187.73555555555555,119.28600000000002,109.66,159.765,169.04000000000002
2001-12-01,2001-12-01,2001,12,280.96000000000004,224.60333333333332,213.815,217.97444444444443,207.94,139.1425,240.555,217.38199999999998
2002-01-01,2002-01-01,2002,1,246.58749999999998,251.45500000000004,190.46,209.58555555555554,253.07000000000002,207.06249999999997,222.825,290.344
2002-02-01,2002-02-01,2002,2,292.29375,190.29999999999998,198.82,260.03888888888883,116.112,132.665,207.03500000000003,202.718
2002-03-01,2002-03-01,2002,3,124.375,130.63666666666666,104.345,154.6277777777778,103.516,67.03999999999999,111.615,234.0
2002-04-01,2002-04-01,2002,4,20.64125,48.23499999999999,42.29,34.031111111111116,20.758,24.35,35.89,154.40200000000002
2002-05-01,2002-05-01,2002,5,55.9375,70.95833333333333,150.91500000000002,31.974444444444444,187.69400000000002,48.56,87.055,97.186
2002-06-01,2002-06-01,2002,6,3.78,9.411666666666667,19.645,1.7811111111111109,7.159999999999999,37.815,18.674999999999997,53.05
2002-07-01,2002-07-01,2002,7,21.23375,23.526666666666667,57.349999999999994,9.645555555555555,57.24399999999999,31.732499999999998,46.045,29.334000000000003
2002-08-01,2002-08-01,2002,8,22.2825,46.42666666666667,42.065,8.399999999999999,83.024,19.995,60.650000000000006,20.778
