"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"71",2001-09-09,NA,NA,1.6,2.74285714285714,3.42857142857143,6.33333333333333,1.8,NA
"72",2001-09-16,NA,NA,1.8,0.714285714285714,0.4,4.2,4.44761904761905,NA
"73",2001-09-23,NA,NA,2.22857142857143,1.6,2.6,8.51428571428571,15.447619047619,NA
"74",2001-09-30,NA,NA,2.11428571428571,5.8,5.91428571428571,10.0428571428571,4.31428571428571,NA
"75",2001-10-07,NA,NA,1,4.74285714285714,0.657142857142857,2.37142857142857,1.43809523809524,NA
"76",2001-10-14,NA,NA,13,6.88571428571429,10.8571428571429,6.28571428571429,3.25714285714286,NA
"77",2001-10-21,NA,NA,0.828571428571429,4,1.57142857142857,1.7,4.26666666666667,NA
"78",2001-10-28,NA,NA,3.11428571428571,0.971428571428571,5.54285714285714,4.77777777777778,3.61904761904762,NA
"79",2001-11-04,NA,NA,5.31428571428571,1.62857142857143,3.04,9.94285714285714,4.75238095238095,NA
"80",2001-11-11,NA,NA,6.68571428571429,12.8,5.16,5.15,17.7238095238095,NA
"81",2001-11-18,NA,NA,1.02857142857143,4.34285714285714,7.94285714285714,8.88571428571429,2.77142857142857,NA
"82",2001-11-25,NA,NA,3.74285714285714,2.28571428571429,5.88571428571429,7.37142857142857,8.08571428571429,NA
"83",2001-12-02,NA,NA,1.42857142857143,6.6,5.45714285714286,5.78571428571429,3.68571428571429,NA
"84",2001-12-09,NA,NA,1.6,16.1142857142857,0.2,2.74285714285714,13.5238095238095,NA
"85",2001-12-16,NA,NA,8.25714285714286,8.88571428571429,2.22857142857143,4.9,4.55238095238095,NA
"86",2001-12-23,NA,NA,22.8,11.5714285714286,6.65714285714286,15.1076923076923,6.6952380952381,NA
"87",2001-12-30,NA,NA,1.94285714285714,2.42857142857143,3.57142857142857,13.4571428571429,3.6,NA
"88",2002-01-06,NA,NA,0.885714285714286,12.2,4.94285714285714,2.34285714285714,7.52380952380952,NA
"89",2002-01-13,NA,NA,8.25714285714286,24.5714285714286,11.6285714285714,11.5833333333333,4.40952380952381,NA
"90",2002-01-20,NA,NA,2.71428571428571,5.05714285714286,0.371428571428571,4.02857142857143,4.6,NA
"91",2002-01-27,NA,NA,5.08571428571429,14.4,11.4285714285714,5.54285714285714,7.24761904761905,NA
"92",2002-02-03,NA,NA,3.82857142857143,1.8,8.97142857142857,18.6285714285714,6.41904761904762,NA
"93",2002-02-10,NA,NA,2.57142857142857,NA,4.68571428571429,7.01428571428571,10.5047619047619,NA
"94",2002-02-17,NA,NA,5.22857142857143,NA,12.4857142857143,10.8181818181818,10.0666666666667,NA
"95",2002-02-24,NA,NA,1.05714285714286,8.2,1.57142857142857,2.04285714285714,5.96,NA
"96",2002-03-03,NA,NA,4.11428571428571,0,0,1.27142857142857,0.923809523809524,NA
