Date,% Volume Used
6/26/2018,82.87
6/27/2018,82.76
6/28/2018,82.65
6/29/2018,82.54
6/30/2018,82.43
7/1/2018,82.54
7/2/2018,82.54
7/3/2018,82.43
7/4/2018,82.32
7/5/2018,82.21
7/6/2018,81.99
7/7/2018,81.88
7/8/2018,81.99
7/9/2018,81.88
7/10/2018,81.66
7/11/2018,81.55
7/12/2018,81.44
7/13/2018,81.22
7/14/2018,81
7/15/2018,81
7/16/2018,80.89
7/17/2018,80.46
7/18/2018,80.02
7/19/2018,79.69
7/20/2018,79.58
7/21/2018,79.37
7/22/2018,79.48
7/23/2018,79.37
7/24/2018,79.04
7/25/2018,78.83
7/26/2018,78.72
7/27/2018,78.61
7/28/2018,78.39
7/29/2018,78.5
7/30/2018,78.39
7/31/2018,78.29
8/1/2018,78.18
8/2/2018,78.18
8/3/2018,78.39
8/4/2018,78.72
8/5/2018,79.58
8/6/2018,80.13
8/7/2018,80.24
8/8/2018,80.56
8/9/2018,80.78
8/10/2018,80.78
8/11/2018,80.78
8/12/2018,80.78
8/13/2018,80.56
8/14/2018,80.35
8/15/2018,80.13
8/16/2018,79.91
8/17/2018,79.69
8/18/2018,79.48
8/19/2018,79.48
8/20/2018,79.15
8/21/2018,78.83
8/22/2018,78.07
8/23/2018,77.21
8/24/2018,76.46
8/25/2018,76.03
8/26/2018,76.03
8/27/2018,75.93
8/28/2018,75.61
8/29/2018,75.29
8/30/2018,74.86
8/31/2018,74.34
9/1/2018,74.02
9/2/2018,74.02
9/3/2018,73.6
9/4/2018,73.07
9/5/2018,72.76
9/6/2018,72.76
9/7/2018,72.76
9/8/2018,72.86
9/9/2018,72.97
9/10/2018,72.44
9/11/2018,71.92
9/12/2018,71.4
9/13/2018,71.3
9/14/2018,70.78
9/15/2018,70.88
9/16/2018,71.4
9/17/2018,71.61
9/18/2018,71.51
9/19/2018,71.51
9/20/2018,71.09
9/21/2018,70.78
9/22/2018,71.2
9/23/2018,71.51
9/24/2018,71.2
9/25/2018,70.68
9/26/2018,70.47
9/27/2018,69.75
9/28/2018,68.93
9/29/2018,68.21
9/30/2018,68.11
10/1/2018,67.5
10/2/2018,67.2
10/3/2018,66.89
10/4/2018,66.79
10/5/2018,66.29
10/6/2018,65.99
10/7/2018,65.68
10/8/2018,65.28
10/9/2018,64.78
10/10/2018,65.08
10/11/2018,65.58
10/12/2018,66.29
10/13/2018,66.29
10/14/2018,66.09
10/15/2018,65.48
10/16/2018,64.78
10/17/2018,64.18
10/18/2018,63.29
10/19/2018,62.8
10/20/2018,62.5
10/21/2018,62.5
10/22/2018,61.52
10/23/2018,60.45
10/24/2018,59.48
10/25/2018,58.52
10/26/2018,57.94
10/27/2018,57.18
10/28/2018,56.71
10/29/2018,55.86
10/30/2018,54.92
10/31/2018,54.08
11/1/2018,53.52
11/2/2018,53.71
11/3/2018,53.34
11/4/2018,52.97
11/5/2018,51.87
11/6/2018,51.32
11/7/2018,50.77
11/8/2018,50.14
11/9/2018,49.69
11/10/2018,49.42
11/11/2018,49.33
11/12/2018,48.7
11/13/2018,48.52
11/14/2018,48.52
11/15/2018,48.61
11/16/2018,48.52
11/17/2018,48.7
11/18/2018,49.15
11/19/2018,49.6
11/20/2018,50.32
11/21/2018,51.5
11/22/2018,51.96
11/23/2018,52.14
11/24/2018,52.14
11/25/2018,54.55
11/26/2018,57.18
11/27/2018,58.42
11/28/2018,59
11/29/2018,58.9
11/30/2018,58.42
12/1/2018,58.14
12/2/2018,59.38
12/3/2018,62.31
12/4/2018,64.08
12/5/2018,64.58
12/6/2018,64.18
12/7/2018,63.79
12/8/2018,63.19
12/9/2018,63.09
12/10/2018,62.01
12/11/2018,60.94
12/12/2018,59.67
12/13/2018,58.33
12/14/2018,56.8
12/15/2018,56.99
12/16/2018,56.99
12/17/2018,55.86
12/18/2018,54.83
12/19/2018,54.45
12/20/2018,54.64
12/21/2018,54.45
12/22/2018,54.08
12/23/2018,53.99
12/24/2018,53.8
12/25/2018,54.17
12/26/2018,53.8
12/27/2018,53.06
12/28/2018,52.32
12/29/2018,51.96
12/30/2018,52.32
12/31/2018,51.87
1/1/2019,51.59
1/2/2019,50.86
1/3/2019,51.32
1/4/2019,51.32
1/5/2019,52.14
1/6/2019,54.45
1/7/2019,56.52
1/8/2019,57.75
1/9/2019,58.42
1/10/2019,58.52
1/11/2019,58.42
1/12/2019,58.14
1/13/2019,58.42
1/14/2019,57.94
1/15/2019,57.28
1/16/2019,56.61
1/17/2019,55.95
1/18/2019,55.29
1/19/2019,54.83
1/20/2019,54.83
1/21/2019,53.62
1/22/2019,52.97
1/23/2019,52.23
1/24/2019,51.5
1/25/2019,51.14
1/26/2019,51.5
1/27/2019,52.97
1/28/2019,53.62
1/29/2019,53.8
1/30/2019,53.52
1/31/2019,53.06
2/1/2019,52.97
2/2/2019,52.6
2/3/2019,52.42
2/4/2019,51.77
2/5/2019,51.59
2/6/2019,53.34
2/7/2019,53.89
2/8/2019,55.95
2/9/2019,56.71
2/10/2019,57.66
2/11/2019,57.94
2/12/2019,57.18
2/13/2019,56.52
2/14/2019,56.61
2/15/2019,56.9
2/16/2019,57.18
2/17/2019,58.71
2/18/2019,60.94
2/19/2019,62.4
2/20/2019,62.4
2/21/2019,61.72
2/22/2019,61.42
2/23/2019,62.5
2/24/2019,63.59
2/25/2019,63.79
2/26/2019,63.59
2/27/2019,63.39
2/28/2019,64.08
3/1/2019,65.18
3/2/2019,67.1
3/3/2019,68.52
3/4/2019,69.96
3/5/2019,72.13
3/6/2019,73.28
3/7/2019,74.02
3/8/2019,74.86
3/9/2019,75.29
3/10/2019,75.82
3/11/2019,76.03
3/12/2019,76.14
3/13/2019,78.83
3/14/2019,79.91
3/15/2019,80.56
3/16/2019,81.88
3/17/2019,83.42
3/18/2019,84.2
3/19/2019,85.66
3/20/2019,86.78
3/21/2019,87.8
3/22/2019,88.48
3/23/2019,89.28
3/24/2019,89.63
3/25/2019,89.4
3/26/2019,88.94
3/27/2019,88.48
3/28/2019,88.03
3/29/2019,87.46
3/30/2019,87.35
3/31/2019,87.69
4/1/2019,87.46
4/2/2019,87.12
4/3/2019,86.78
4/4/2019,86.44
4/5/2019,85.99
4/6/2019,85.32
4/7/2019,86.11
4/8/2019,87.35
4/9/2019,89.28
4/10/2019,91.94
4/11/2019,93.92
4/12/2019,94.86
4/13/2019,94.98
4/14/2019,95.45
4/15/2019,95.22
4/16/2019,95.1
4/17/2019,94.51
4/18/2019,93.92
4/19/2019,93.8
4/20/2019,93.45
4/21/2019,93.22
4/22/2019,92.4
4/23/2019,91.36
4/24/2019,90.43
4/25/2019,89.51
4/26/2019,88.48
4/27/2019,87.92
4/28/2019,88.03
4/29/2019,87.23
4/30/2019,87.23
5/1/2019,88.37
5/2/2019,88.94
5/3/2019,89.28
5/4/2019,89.51
5/5/2019,89.86
5/6/2019,89.63
5/7/2019,89.63
5/8/2019,89.74
5/9/2019,89.86
5/10/2019,89.74
5/11/2019,89.86
5/12/2019,90.32
5/13/2019,90.32
5/14/2019,90.2
5/15/2019,89.97
5/16/2019,89.97
5/17/2019,90.2
5/18/2019,90.66
5/19/2019,91.36
5/20/2019,92.05
5/21/2019,92.17
5/22/2019,92.05
5/23/2019,91.82
5/24/2019,92.17
5/25/2019,92.05
5/26/2019,92.29
5/27/2019,92.64
5/28/2019,92.87
5/29/2019,93.22
5/30/2019,93.8
5/31/2019,93.57
6/1/2019,94.16
6/2/2019,94.86
6/3/2019,95.69
6/4/2019,96.4
6/5/2019,97.24
6/6/2019,97.71
6/7/2019,97.83
6/8/2019,98.07
6/9/2019,98.67
6/10/2019,98.31
6/11/2019,97.71
6/12/2019,97.24
6/13/2019,97.24
6/14/2019,96.76
6/15/2019,96.52
6/16/2019,96.4
6/17/2019,95.93
6/18/2019,95.69
6/19/2019,95.45
6/20/2019,95.57
6/21/2019,95.81
6/22/2019,95.45
6/23/2019,95.57
6/24/2019,94.75
6/25/2019,94.04
6/26/2019,93.45
6/27/2019,92.87
6/28/2019,92.4
6/29/2019,92.05
6/30/2019,92.17
7/1/2019,91.59
7/2/2019,91.01
7/3/2019,90.43
7/4/2019,89.86
7/5/2019,90.09
7/6/2019,92.52
7/7/2019,96.64
7/8/2019,98.19
7/9/2019,98.55
7/10/2019,98.55
7/11/2019,98.67
7/12/2019,98.67
7/13/2019,98.79
7/14/2019,98.79
7/15/2019,98.31
7/16/2019,97.83
7/17/2019,97.36
7/18/2019,97
7/19/2019,96.4
7/20/2019,95.81
7/21/2019,95.57
7/22/2019,94.75
7/23/2019,94.04
7/24/2019,93.45
7/25/2019,92.87
7/26/2019,92.29
7/27/2019,91.47
7/28/2019,91.36
7/29/2019,90.89
7/30/2019,90.2
7/31/2019,89.51
8/1/2019,89.17
8/2/2019,88.48
8/3/2019,87.69
8/4/2019,87.46
8/5/2019,86.56
8/6/2019,85.77
8/7/2019,84.87
8/8/2019,84.31
8/9/2019,83.65
8/10/2019,83.42
8/11/2019,83.09
8/12/2019,82.54
8/13/2019,81.99
8/14/2019,81.44
8/15/2019,80.56
8/16/2019,80.02
8/17/2019,79.48
8/18/2019,79.26
8/19/2019,78.72
8/20/2019,78.18
8/21/2019,77.75
8/22/2019,77.21
8/23/2019,76.67
8/24/2019,76.14
8/25/2019,75.93
8/26/2019,75.29
8/27/2019,74.65
8/28/2019,73.81
8/29/2019,73.18
8/30/2019,72.65
8/31/2019,72.13
9/1/2019,72.03
9/2/2019,71.92
9/3/2019,72.24
9/4/2019,72.65
9/5/2019,72.65
9/6/2019,72.97
9/7/2019,73.39
9/8/2019,73.81
9/9/2019,73.6
9/10/2019,72.86
9/11/2019,71.92
9/12/2019,70.88
9/13/2019,69.65
9/14/2019,68.93
9/15/2019,68.83
9/16/2019,68.01
9/17/2019,67.1
9/18/2019,66.29
9/19/2019,65.38
9/20/2019,64.58
9/21/2019,63.79
9/22/2019,63.79
9/23/2019,63.19
9/24/2019,62.6
9/25/2019,62.01
9/26/2019,61.52
9/27/2019,60.84
9/28/2019,60.06
9/29/2019,60.06
9/30/2019,59.29
10/1/2019,58.52
10/2/2019,57.47
10/3/2019,56.9
10/4/2019,56.24
10/5/2019,55.95
10/6/2019,55.95
10/7/2019,55.29
10/8/2019,54.55
10/9/2019,54.08
10/10/2019,53.25
10/11/2019,52.88
10/12/2019,52.32
10/13/2019,52.42
10/14/2019,51.68
10/15/2019,51.32
10/16/2019,50.86
10/17/2019,50.14
10/18/2019,49.24
10/19/2019,48.97
10/20/2019,49.24
10/21/2019,48.97
10/22/2019,47.63
10/23/2019,47.63
10/24/2019,47.81
10/25/2019,47.99
10/26/2019,48.17
10/27/2019,48.43
10/28/2019,48.61
10/29/2019,48.79
10/30/2019,49.06
10/31/2019,49.15
11/1/2019,49.06
11/2/2019,49.06
11/3/2019,49.06
11/4/2019,48.79
11/5/2019,48.7
11/6/2019,48.88
11/7/2019,50.05
11/8/2019,51.05
11/9/2019,51.5
11/10/2019,51.96
11/11/2019,51.87
11/12/2019,52.14
11/13/2019,51.68
11/14/2019,51.32
11/15/2019,51.96
11/16/2019,53.34
11/17/2019,54.55
11/18/2019,54.92
11/19/2019,54.45
11/20/2019,53.8
11/21/2019,53.06
11/22/2019,52.23
11/23/2019,52.14
11/24/2019,52.6
11/25/2019,51.96
11/26/2019,51.59
11/27/2019,51.14
11/28/2019,50.95
11/29/2019,51.77
11/30/2019,52.51
12/1/2019,53.99
12/2/2019,54.45
12/3/2019,54.64
12/4/2019,54.45
12/5/2019,53.71
12/6/2019,52.69
12/7/2019,53.62
12/8/2019,54.64
12/9/2019,54.27
12/10/2019,53.52
12/11/2019,53.15
12/12/2019,54.08
12/13/2019,55.29
12/14/2019,55.76
12/15/2019,56.52
12/16/2019,56.61
12/17/2019,56.24
12/18/2019,55.76
12/19/2019,55.58
12/20/2019,54.92
12/21/2019,55.2
12/22/2019,54.83
12/23/2019,53.71
12/24/2019,53.06
12/25/2019,53.71
12/26/2019,53.89
12/27/2019,53.89
12/28/2019,53.34
12/29/2019,53.06
12/30/2019,52.6
12/31/2019,52.69
1/1/2020,51.87
1/2/2020,51.05
1/3/2020,50.77
1/4/2020,51.77
1/5/2020,53.43
1/6/2020,53.62
1/7/2020,53.89
1/8/2020,54.08
1/9/2020,54.73
1/10/2020,57.09
1/11/2020,59.58
1/12/2020,60.64
1/13/2020,61.33
1/14/2020,63
1/15/2020,63.99
1/16/2020,64.18
1/17/2020,63.89
1/18/2020,64.38
1/19/2020,65.48
1/20/2020,64.78
1/21/2020,64.38
1/22/2020,63.89
1/23/2020,63.49
1/24/2020,62.8
1/25/2020,62.4
1/26/2020,62.4
1/27/2020,61.52
1/28/2020,60.94
1/29/2020,60.45
1/30/2020,60.35
1/31/2020,60.16
2/1/2020,60.25
2/2/2020,61.42
2/3/2020,62.6
2/4/2020,64.88
2/5/2020,68.62
2/6/2020,72.13
2/7/2020,74.55
2/8/2020,76.03
2/9/2020,77.32
2/10/2020,77.53
2/11/2020,76.14
2/12/2020,77.1
2/13/2020,78.29
2/14/2020,78.72
2/15/2020,79.69
2/16/2020,80.35
2/17/2020,80.89
2/18/2020,81.11
2/19/2020,80.78
2/20/2020,80.89
2/21/2020,81.44
2/22/2020,82.1
2/23/2020,82.87
2/24/2020,82.76
2/25/2020,82.87
2/26/2020,82.87
2/27/2020,84.2
2/28/2020,85.77
2/29/2020,86.78
3/1/2020,86.89
3/2/2020,86.67
3/3/2020,86.22
3/4/2020,86.44
3/5/2020,86.67
3/6/2020,86.44
3/7/2020,87.01
3/8/2020,87.69
3/9/2020,87.57
3/10/2020,87.57
3/11/2020,87.46
3/12/2020,87.01
3/13/2020,86.67
3/14/2020,86.67
3/15/2020,87.12
3/16/2020,86.67
3/17/2020,85.88
3/18/2020,85.66
3/19/2020,85.66
3/20/2020,85.99
3/21/2020,87.01
3/22/2020,88.37
3/23/2020,89.51
3/24/2020,90.55
3/25/2020,91.01
3/26/2020,91.24
3/27/2020,91.36
3/28/2020,91.36
3/29/2020,91.82
3/30/2020,91.82
3/31/2020,92.29
4/1/2020,92.75
4/2/2020,92.87
4/3/2020,92.99
4/4/2020,93.1
4/5/2020,93.45
4/6/2020,93.45
4/7/2020,93.45
4/8/2020,93.34
4/9/2020,93.34
4/10/2020,93.8
4/11/2020,94.04
4/12/2020,94.27
4/13/2020,93.8
4/14/2020,93.69
4/15/2020,93.57
4/16/2020,93.57
4/17/2020,93.45
4/18/2020,93.34
4/19/2020,93.57
4/20/2020,93.45
4/21/2020,93.69
4/22/2020,93.45
4/23/2020,93.1
4/24/2020,92.75
4/25/2020,92.64
4/26/2020,92.75
4/27/2020,92.52
4/28/2020,92.17
4/29/2020,91.82
4/30/2020,91.71
5/1/2020,91.94
5/2/2020,91.82
5/3/2020,91.94
5/4/2020,91.71
5/5/2020,91.47
5/6/2020,91.01
5/7/2020,90.78
5/8/2020,90.55
5/9/2020,90.43
5/10/2020,90.66
5/11/2020,90.43
5/12/2020,90.09
5/13/2020,89.63
5/14/2020,89.4
5/15/2020,89.06
5/16/2020,88.83
5/17/2020,88.83
5/18/2020,88.48
5/19/2020,88.26
5/20/2020,88.03
5/21/2020,87.8
5/22/2020,87.57
5/23/2020,87.35
5/24/2020,87.46
5/25/2020,87.46
5/26/2020,87.35
5/27/2020,87.23
5/28/2020,87.23
5/29/2020,87.12
5/30/2020,87.12
5/31/2020,87.23
6/1/2020,87.12
6/2/2020,87.01
6/3/2020,86.89
6/4/2020,86.78
6/5/2020,86.56
6/6/2020,86.56
6/7/2020,86.67
6/8/2020,86.78
6/9/2020,87.57
6/10/2020,87.8
6/11/2020,88.26
6/12/2020,88.48
6/13/2020,88.37
6/14/2020,88.6
6/15/2020,88.6
6/16/2020,88.48
6/17/2020,88.48
6/18/2020,88.6
6/19/2020,88.6
6/20/2020,88.48
6/21/2020,88.37
6/22/2020,87.92
6/23/2020,87.69
6/24/2020,87.57
6/25/2020,86.67
6/26/2020,85.77
6/27/2020,85.66
6/28/2020,86.22
6/29/2020,87.69
6/30/2020,89.06
7/1/2020,89.51
7/2/2020,89.63
7/3/2020,89.51
7/4/2020,89.51
7/5/2020,89.74
7/6/2020,89.74
7/7/2020,89.63
7/8/2020,89.51
7/9/2020,89.4
7/10/2020,89.28
7/11/2020,89.17
7/12/2020,89.17
7/13/2020,88.94
7/14/2020,88.6
7/15/2020,88.26
7/16/2020,87.92
7/17/2020,87.57
7/18/2020,87.69
7/19/2020,87.92
7/20/2020,87.8
7/21/2020,87.57
7/22/2020,87.46
7/23/2020,87.35
7/24/2020,87.01
7/25/2020,86.89
7/26/2020,86.89
7/27/2020,86.56
7/28/2020,86.33
7/29/2020,85.99
7/30/2020,85.88
7/31/2020,85.66
8/1/2020,85.66
8/2/2020,85.66
8/3/2020,85.54
8/4/2020,85.32
8/5/2020,84.87
8/6/2020,84.65
8/7/2020,84.31
8/8/2020,84.2
8/9/2020,84.09
8/10/2020,83.87
8/11/2020,83.76
8/12/2020,83.2
8/13/2020,82.87
8/14/2020,82.54
8/15/2020,82.32
8/16/2020,82.32
8/17/2020,82.31999969
8/18/2020,82.43000031
8/19/2020,82.43000031
8/20/2020,82.65000153
8/21/2020,82.54000092
8/22/2020,82.54000092
8/23/2020,83.19999695
8/24/2020,83.30999756
8/25/2020,83.19999695
8/26/2020,83.08999634
8/27/2020,82.87000275
8/28/2020,82.76000214
8/29/2020,82.43000031
8/30/2020,82.31999969
8/31/2020,81.98999786
9/1/2020,81.55000305
9/2/2020,81.11000061
9/3/2020,80.77999878
9/4/2020,80.34999847
9/5/2020,80.01999664
9/6/2020,79.69000244
9/7/2020,79.37000275
9/8/2020,78.5
9/9/2020,78.06999969
9/10/2020,77.20999908
9/11/2020,76.34999847
9/12/2020,75.93000031
9/13/2020,75.38999939
9/14/2020,74.23000336
9/15/2020,73.06999969
9/16/2020,72.12999725
9/17/2020,71.19999695
9/18/2020,70.37000275
9/19/2020,69.54000092
9/20/2020,69.02999878
9/21/2020,68.01000214
9/22/2020,66.79000092
9/23/2020,65.77999878
9/24/2020,64.68000031
9/25/2020,62.70000076
9/26/2020,60.74000168
9/27/2020,60.25
9/28/2020,58.52000046
9/29/2020,56.90000153
9/30/2020,55.75999832
10/1/2020,53.99000168
10/2/2020,52.22999954
10/3/2020,51.95999908
10/4/2020,51.59000015
10/5/2020,50.95000076
10/6/2020,50.5
10/7/2020,50.13999939
10/8/2020,49.77999878
10/9/2020,49.41999817
10/10/2020,49.41999817
10/11/2020,49.77999878
10/12/2020,49.95999908
10/13/2020,50.04999924
10/14/2020,49.86999893
10/15/2020,49.77999878
10/16/2020,49.59999847
10/17/2020,49.41999817
10/18/2020,49.41999817
10/19/2020,49.50999832
10/20/2020,49.41999817
10/21/2020,49.59999847
10/22/2020,50.13999939
10/23/2020,50.5
10/24/2020,50.5
10/25/2020,50.59000015
10/26/2020,50.77000046
10/27/2020,51.13999939
10/28/2020,51.04999924
10/29/2020,50.95000076
10/30/2020,50.77000046
10/31/2020,50.68000031
11/1/2020,50.68000031
11/2/2020,50.86000061
11/3/2020,50.86000061
11/4/2020,50.68000031
11/5/2020,50.5
11/6/2020,50.22999954
11/7/2020,50.13999939
11/8/2020,50.04999924
11/9/2020,49.95999908
11/10/2020,49.86999893
11/11/2020,49.86999893
11/12/2020,49.95999908
11/13/2020,50.5
11/14/2020,51.04999924
11/15/2020,51.22999954
11/16/2020,51.13999939
11/17/2020,51.13999939
11/18/2020,51.22999954
11/19/2020,52.13999939
11/20/2020,53.34000015
11/21/2020,54.54999924
11/22/2020,54.91999817
11/23/2020,54.72999954
11/24/2020,54.45000076
11/25/2020,54.27000046
11/26/2020,54.08000183
11/27/2020,53.99000168
11/28/2020,53.99000168
11/29/2020,53.99000168
11/30/2020,53.70999908
12/1/2020,52.77999878
12/2/2020,52.22999954
12/3/2020,51.68000031
12/4/2020,51.04999924
12/5/2020,50.22999954
12/6/2020,50.04999924
12/7/2020,49.50999832
12/8/2020,49.06000137
12/9/2020,49.41999817
12/10/2020,50.13999939
12/11/2020,50.59000015
12/12/2020,50.59000015
12/13/2020,50.77000046
12/14/2020,50.86000061
12/15/2020,50.31999969
12/16/2020,49.95999908
12/17/2020,50.04999924
12/18/2020,50.5
12/19/2020,50.04999924
12/20/2020,51.13999939
12/21/2020,51.59000015
12/22/2020,52.04999924
12/23/2020,52.22999954
12/24/2020,52.13999939
12/25/2020,52.31999969
12/26/2020,52.50999832
12/27/2020,52.50999832
12/28/2020,52.31999969
12/29/2020,52.50999832
12/30/2020,52.97000122
12/31/2020,53.79999924
